Event Date,Event/Point Description,Logical Device,Location,Channel,Panel,Card Number
12/10/2019 14:22,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,34489                           
12/10/2019 14:22,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,35974                           
12/10/2019 14:16,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,43545                           
12/10/2019 14:16,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,35289                           
12/10/2019 14:16,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,41258                           
12/10/2019 14:15,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,6761                            
12/10/2019 14:14,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,23840                           
12/10/2019 14:14,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,34784                           
12/10/2019 14:14,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,5818                            
12/10/2019 14:13,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,34784                           
12/10/2019 14:10,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,21124                           
12/10/2019 14:09,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,10768                           
12/10/2019 14:09,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,18265                           
12/10/2019 14:07,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,5818                            
12/10/2019 14:05,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,23840                           
12/10/2019 14:03,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,21497                           
12/10/2019 14:01,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,61226                           
12/10/2019 14:00,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,44665                           
12/10/2019 14:00,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,5941                            
12/10/2019 14:00,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,29881                           
12/10/2019 14:00,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,7444                            
12/10/2019 14:00,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,17865                           
12/10/2019 13:58,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,1936                            
12/10/2019 13:57,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,38570                           
12/10/2019 13:56,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,4196                            
12/10/2019 13:56,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,10080                           
12/10/2019 13:55,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,38570                           
12/10/2019 13:55,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,4196                            
12/10/2019 13:55,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,38570                           
12/10/2019 13:53,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,34784                           
12/10/2019 13:53,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,37220                           
12/10/2019 13:52,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,57848                           
12/10/2019 13:51,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,34489                           
12/10/2019 13:51,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,22832                           
12/10/2019 13:51,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,6064                            
12/10/2019 13:50,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,23840                           
12/10/2019 13:43,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,18265                           
12/10/2019 13:43,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,10768                           
12/10/2019 13:41,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,39705                           
12/10/2019 13:40,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,5818                            
12/10/2019 13:40,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,5818                            
12/10/2019 13:40,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,10768                           
12/10/2019 13:40,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,18265                           
12/10/2019 13:40,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,14841                           
12/10/2019 13:38,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,25401                           
12/10/2019 13:38,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,25401                           
12/10/2019 13:37,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,25401                           
12/10/2019 13:37,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,4196                            
12/10/2019 13:36,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,34489                           
12/10/2019 13:36,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,38570                           
12/10/2019 13:36,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,61226                           
12/10/2019 13:35,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,39705                           
12/10/2019 13:35,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,28569                           
12/10/2019 13:35,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,39705                           
12/10/2019 13:34,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,34489                           
12/10/2019 13:34,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,38570                           
12/10/2019 13:33,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,37220                           
12/10/2019 13:33,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,34784                           
12/10/2019 13:32,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,18041                           
12/10/2019 13:32,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,48324                           
12/10/2019 13:32,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,21497                           
12/10/2019 13:22,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,57848                           
12/10/2019 13:20,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,57848                           
12/10/2019 13:20,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,33748                           
12/10/2019 13:19,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,11369                           
12/10/2019 13:15,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,10768                           
12/10/2019 13:14,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,18265                           
12/10/2019 13:14,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,18265                           
12/10/2019 13:13,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,10768                           
12/10/2019 13:12,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,18265                           
12/10/2019 13:12,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,23840                           
12/10/2019 13:12,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,22832                           
12/10/2019 13:12,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,39705                           
12/10/2019 13:12,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,44665                           
12/10/2019 13:11,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,5941                            
12/10/2019 13:10,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,44665                           
12/10/2019 13:07,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,34489                           
12/10/2019 13:07,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,38570                           
12/10/2019 13:07,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,28569                           
12/10/2019 13:07,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,6064                            
12/10/2019 13:05,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,18041                           
12/10/2019 13:05,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,10080                           
12/10/2019 13:04,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,18265                           
12/10/2019 13:04,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,25401                           
12/10/2019 13:03,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,10768                           
12/10/2019 13:03,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,44665                           
12/10/2019 13:03,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,1936                            
12/10/2019 13:03,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,41258                           
12/10/2019 13:03,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,29881                           
12/10/2019 13:02,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,4196                            
12/10/2019 13:02,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,48324                           
12/10/2019 13:01,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,35289                           
12/10/2019 13:01,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,43545                           
12/10/2019 13:00,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,11369                           
12/10/2019 12:59,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,14841                           
12/10/2019 12:59,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,34784                           
12/10/2019 12:59,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,33748                           
12/10/2019 12:59,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,57848                           
12/10/2019 12:59,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,11369                           
12/10/2019 12:57,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,5818                            
12/10/2019 12:57,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,7444                            
12/10/2019 12:57,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,17865                           
12/10/2019 12:57,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,21497                           
12/10/2019 12:57,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,25401                           
12/10/2019 12:56,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,21124                           
12/10/2019 12:56,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,43545                           
12/10/2019 12:55,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,11369                           
12/10/2019 12:55,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,25401                           
12/10/2019 12:54,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,21497                           
12/10/2019 12:54,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,35974                           
12/10/2019 12:52,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,35974                           
12/10/2019 12:52,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,39705                           
12/10/2019 12:50,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,39705                           
12/10/2019 12:49,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,57848                           
12/10/2019 12:47,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,57848                           
12/10/2019 12:40,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,61226                           
12/10/2019 12:39,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,6064                            
12/10/2019 12:36,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,33748                           
12/10/2019 12:36,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,6064                            
12/10/2019 12:36,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,1936                            
12/10/2019 12:35,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,1936                            
12/10/2019 12:35,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,43545                           
12/10/2019 12:34,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,33748                           
12/10/2019 12:33,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,6064                            
12/10/2019 12:29,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,17865                           
12/10/2019 12:27,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,6064                            
12/10/2019 12:26,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,17865                           
12/10/2019 12:25,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,57848                           
12/10/2019 12:24,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,6761                            
12/10/2019 12:24,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,5818                            
12/10/2019 12:24,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,14841                           
12/10/2019 12:23,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,16277                           
12/10/2019 12:22,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,34784                           
12/10/2019 12:21,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,7444                            
12/10/2019 12:21,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,14841                           
12/10/2019 12:21,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,21124                           
12/10/2019 12:21,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,5818                            
12/10/2019 12:19,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,7444                            
12/10/2019 12:18,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,22832                           
12/10/2019 12:16,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,6761                            
12/10/2019 12:15,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,25401                           
12/10/2019 12:15,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,16277                           
12/10/2019 12:15,Local Grant,BLR-3FLR WEST WING ODC1 OUT B62,BLR-3FLR WEST WING ODC1 OUT,BLR-CYIENT-IC2,PW-5000 Panel,22832                           
12/10/2019 12:14,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,18041                           
12/10/2019 12:14,Local Grant,BLR-3FLR WEST WING  ODC1 IN B61,BLR-3FLR WEST WING  ODC1 IN,BLR-CYIENT-IC2,PW-5000 Panel,18265                           
